id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2736160572,Alexander Krylatov|Anastasia Shirokolobova|Victor Zakharov|И.Г. Малыгин,https://openalex.org/A5029315125|https://openalex.org/A5112298177|https://openalex.org/A5035075324|https://openalex.org/A5064522470,https://orcid.org/0000-0002-6634-1313||https://orcid.org/0000-0002-2743-3880|https://orcid.org/0000-0002-0403-8095,RU|RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University|Institute of Transport Engineering,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I4210114555,True|False|False|False,,4,https://openalex.org/I172901346,Non-smooth resource allocation problem,https://doi.org/10.1109/cnsa.2017.7973977,,0.0,False,en,False,closed,,,,,Transportation Planning and Optimization,2017-05-01,2017,article
https://openalex.org/W2991494037,Alexander Krylatov|Victor Zakharov|Tero Tuovinen,https://openalex.org/A5029315125|https://openalex.org/A5035075324|https://openalex.org/A5007361429,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-2743-3880|https://orcid.org/0000-0001-7787-3836,RU|RU|FI,St Petersburg University|Russian Academy of Sciences|St Petersburg University|University of Jyväskylä,https://openalex.org/I172901346|https://openalex.org/I1313323035|https://openalex.org/I172901346|https://openalex.org/I94722563,True|False|False,,4,https://openalex.org/I1313323035|https://openalex.org/I172901346,Nash Equilibrium in a Road Network with Many Groups of Users,https://doi.org/10.1007/978-3-030-34102-2_3,,4.3974,False,en,False,closed,Springer tracts on transportation and traffic,https://openalex.org/S4210214898,2194-8119,book series,Transportation Planning and Optimization,2019-11-26,2019,book-chapter
https://openalex.org/W3120995718,Alexander Krylatov,https://openalex.org/A5029315125,https://orcid.org/0000-0002-6634-1313,CN|RU,Yan'an University|St Petersburg University,https://openalex.org/I4210102412|https://openalex.org/I172901346,True,,3,https://openalex.org/I172901346|https://openalex.org/I4210102412,Column generation for the equilibrium route-flow traffic assignment problem,https://doi.org/10.1007/s10472-020-09725-z,Russian Science Foundation,0.762,False,en,False,closed,Annals of Mathematics and Artificial Intelligence,https://openalex.org/S90199469,1012-2443,journal,Transportation Planning and Optimization,2021-01-08,2021,article
https://openalex.org/W2791908332,Alexander Krylatov,https://openalex.org/A5029315125,https://orcid.org/0000-0002-6634-1313,RU,St Petersburg University|Institute of Problems of Mechanical Engineering|Institute of Transport Engineering,https://openalex.org/I172901346|https://openalex.org/I4210142628|https://openalex.org/I4210114555,True,,10,https://openalex.org/I172901346|https://openalex.org/I4210114555|https://openalex.org/I4210142628,Reduction of a Minimization Problem of a Separable Convex Function Under Linear Constraints to a Fixed Point Problem,https://doi.org/10.1134/s199047891801009x,Russian Science Foundation,2.2024,False,en,False,closed,Journal of Applied and Industrial Mathematics,https://openalex.org/S67520665,1990-4789,journal,Transportation Planning and Optimization,2018-01-01,2018,article
https://openalex.org/W2998556488,Ivan S. Blekanov|Alexander Krylatov|Dimitri A. Ivanov|Yulia Bubnova,https://openalex.org/A5067606425|https://openalex.org/A5029315125|https://openalex.org/A5077225789|https://openalex.org/A5039278667,https://orcid.org/0000-0002-7305-1429|https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-5905-2652|,RU|RU|DE|DE,St Petersburg University|St Petersburg University|Berlin School of Economics and Law|Siemens (Germany),https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I205892228|https://openalex.org/I1325886976,True|True|True|True,,7,https://openalex.org/I1325886976|https://openalex.org/I172901346|https://openalex.org/I205892228,Big Data Analysis in Social Networks for Managing Risks in Clothing Industry,https://doi.org/10.1016/j.ifacol.2019.11.447,,1.2402,False,en,True,diamond,IFAC-PapersOnLine,https://openalex.org/S2898405271,2405-8963,journal,Supply Chain Resilience and Risk Management,2019-01-01,2019,article
https://openalex.org/W2598063887,Alexander Krylatov|Anastasiia P. Shirokolobova|Victor Zakharov,https://openalex.org/A5029315125|https://openalex.org/A5112262667|https://openalex.org/A5035075324,https://orcid.org/0000-0002-6634-1313||https://orcid.org/0000-0002-2743-3880,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,5,https://openalex.org/I172901346,OD-matrix estimation based on a dual formulation of traffic assignment problem,,,0.9147,False,en,False,closed,,,,,Traffic Prediction and Management Techniques,2016-12-23,2016,article
https://openalex.org/W3179400791,Alexander Krylatov|Anastasiya Raevskaya|Victor Zakharov,https://openalex.org/A5029315125|https://openalex.org/A5061399562|https://openalex.org/A5035075324,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-6240-177X|https://orcid.org/0000-0002-2743-3880,RU|RU|RU,St Petersburg University|Russian Academy of Sciences|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I1313323035|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,cc-by-nc-nd,2,https://openalex.org/I1313323035|https://openalex.org/I172901346,Travel Demand Estimation in Urban Road Networks as Inverse Traffic Assignment Problem,https://doi.org/10.2478/ttj-2021-0022,Russian Science Foundation,0.0,False,en,True,gold,Transport and Telecommunication Journal,https://openalex.org/S2737575949,1407-6160,journal,Transportation Planning and Optimization,2021-06-01,2021,article
https://openalex.org/W4282601879,Alexander Krylatov|Yu. E. Lonyagina,https://openalex.org/A5029315125|https://openalex.org/A5089366195,https://orcid.org/0000-0002-6634-1313|,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,2,https://openalex.org/I172901346,Equilibrium Flow Assignment in a Network of Homogeneous Goods,https://doi.org/10.1134/s0005117922050113,,0.4119,False,en,False,closed,Automation and Remote Control,https://openalex.org/S134188425,0005-1179,journal,Economic theories and models,2022-05-01,2022,article
https://openalex.org/W2991387628,Alexander Krylatov|Victor Zakharov|Tero Tuovinen,https://openalex.org/A5029315125|https://openalex.org/A5035075324|https://openalex.org/A5007361429,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-2743-3880|https://orcid.org/0000-0001-7787-3836,RU|RU|FI,St Petersburg University|Russian Academy of Sciences|St Petersburg University|University of Jyväskylä,https://openalex.org/I172901346|https://openalex.org/I1313323035|https://openalex.org/I172901346|https://openalex.org/I94722563,True|False|False,,5,https://openalex.org/I1313323035|https://openalex.org/I172901346,Principles of Wardrop for Traffic Assignment in a Road Network,https://doi.org/10.1007/978-3-030-34102-2_2,,4.3974,False,en,False,closed,Springer tracts on transportation and traffic,https://openalex.org/S4210214898,2194-8119,book series,Transportation Planning and Optimization,2019-11-26,2019,book-chapter
https://openalex.org/W2991619094,Alexander Krylatov|Victor Zakharov|Tero Tuovinen,https://openalex.org/A5029315125|https://openalex.org/A5035075324|https://openalex.org/A5007361429,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-2743-3880|https://orcid.org/0000-0001-7787-3836,RU|RU|FI,St Petersburg University|Russian Academy of Sciences|St Petersburg University|University of Jyväskylä,https://openalex.org/I172901346|https://openalex.org/I1313323035|https://openalex.org/I172901346|https://openalex.org/I94722563,True|False|False,,2,https://openalex.org/I1313323035|https://openalex.org/I172901346,Optimal Transit Network Design,https://doi.org/10.1007/978-3-030-34102-2_7,,2.9316,False,en,False,closed,Springer tracts on transportation and traffic,https://openalex.org/S4210214898,2194-8119,book series,Transportation Planning and Optimization,2019-11-26,2019,book-chapter
https://openalex.org/W4377224665,Alexander Krylatov,https://openalex.org/A5029315125,https://orcid.org/0000-0002-6634-1313,RU,St Petersburg University,https://openalex.org/I172901346,True,,2,https://openalex.org/I172901346,Sequential path-equilibration algorithm for highly accurate traffic flow assignment in an urban road network,https://doi.org/10.1080/10556788.2023.2196725,Russian Science Foundation,0.735,False,en,False,closed,Optimization methods & software,https://openalex.org/S103047102,1026-7670,journal,Transportation Planning and Optimization,2023-05-22,2023,article
https://openalex.org/W4285190852,Anastasiya Raevskaya|Alexander Krylatov|Petr Ageev|Darya Kuznetsova,https://openalex.org/A5061399562|https://openalex.org/A5029315125|https://openalex.org/A5043417739|https://openalex.org/A5073115544,https://orcid.org/0000-0002-6240-177X|https://orcid.org/0000-0002-6634-1313||https://orcid.org/0000-0003-4236-8201,RU|RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False|False,,1,https://openalex.org/I172901346,Restriction Set Design for Travel Demand Values in an Urban Road Network,https://doi.org/10.1007/978-3-031-09076-9_10,,1.8845,False,en,False,closed,Lecture notes in networks and systems,https://openalex.org/S4210169156,2367-3370,book series,Transportation Planning and Optimization,2022-01-01,2022,book-chapter
https://openalex.org/W2904150680,Alexander Krylatov,https://openalex.org/A5029315125,https://orcid.org/0000-0002-6634-1313,RU,St Petersburg University,https://openalex.org/I172901346,True,,3,https://openalex.org/I172901346,Optimal strategies for road network’s capacity allocation,https://doi.org/10.21638/11701/spbu10.2017.205,,0.5653,False,en,True,diamond,Vestnik of Saint Petersburg University Applied Mathematics Computer Science Control Processes,https://openalex.org/S4210190943,1811-9905,journal,Transportation Planning and Optimization,2017-01-01,2017,article
https://openalex.org/W2626919619,Ivan Popov|Alexander Krylatov|Alexandra A. Lukina,https://openalex.org/A5068517350|https://openalex.org/A5029315125|https://openalex.org/A5103756203,https://orcid.org/0000-0002-1778-7538|https://orcid.org/0000-0002-6634-1313|,DE|RU|RU,Technical University of Darmstadt|St Petersburg University|St Petersburg University,https://openalex.org/I31512782|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,2,https://openalex.org/I31512782,Pricing mechanisms for day-ahead demand management in multi-generator power grid,https://doi.org/10.1109/icraie.2016.7939499,,0.3675,False,en,False,closed,,,,,Smart Grid Energy Management,2016-12-01,2016,article
https://openalex.org/W2728076818,Victor Zakharov|Alexander Krylatov|Dmitriy Volf,https://openalex.org/A5035075324|https://openalex.org/A5029315125|https://openalex.org/A5010891453,https://orcid.org/0000-0002-2743-3880|https://orcid.org/0000-0002-6634-1313|,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,2,https://openalex.org/I172901346,Green Route Allocation in a Transportation Network,https://doi.org/10.1007/978-3-319-54490-8_5,,0.6231,False,en,False,closed,Computational methods in applied sciences,https://openalex.org/S4210177356,1871-3033,book series,Vehicle emissions and performance,2017-06-29,2017,book-chapter
https://openalex.org/W3043239617,Alexander Krylatov|Anastasiya Raevskaya,https://openalex.org/A5029315125|https://openalex.org/A5061399562,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-6240-177X,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,2,https://openalex.org/I172901346,Travel Times Equilibration Procedure for Route-Flow Traffic Assignment Problem,https://doi.org/10.1007/978-3-030-53552-0_9,,3.1901,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Transportation Planning and Optimization,2020-01-01,2020,book-chapter
https://openalex.org/W3123816942,Alexander Krylatov|Yulia E. Lonyagina|Руслан Игоревич Голубев,https://openalex.org/A5029315125|https://openalex.org/A5007448041|https://openalex.org/A5048241768,https://orcid.org/0000-0002-6634-1313||,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,2,https://openalex.org/I172901346,Spatial market equilibrium in the case of linear transportation costs,https://doi.org/10.21638/11701/spbu10.2020.409,Russian Foundation for Basic Research|Saint Petersburg State University,0.5126,False,en,True,diamond,Vestnik of Saint Petersburg University Applied Mathematics Computer Science Control Processes,https://openalex.org/S4210190943,1811-9905,journal,Transportation Planning and Optimization,2020-01-01,2020,article
https://openalex.org/W2520373982,Ivan Popov|Alexander Krylatov|Victor Zakharov,https://openalex.org/A5068517350|https://openalex.org/A5029315125|https://openalex.org/A5035075324,https://orcid.org/0000-0002-1778-7538|https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-2743-3880,DE|RU|RU,Technical University of Darmstadt|Institute of Problems of Mechanical Engineering|St Petersburg University|St Petersburg University|Institute of Problems of Mechanical Engineering,https://openalex.org/I31512782|https://openalex.org/I4210142628|https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I4210142628,True|False|False,cc-by,1,https://openalex.org/I31512782,Integrated Smart Energy System Based on Production-Oriented Consumption,https://doi.org/10.1007/978-3-319-45390-3_23,,1.0354,False,en,True,green,IFIP advances in information and communication technology,https://openalex.org/S4210185096,1868-422X,book series,Smart Grid Energy Management,2016-01-01,2016,book-chapter
https://openalex.org/W2990944388,Alexander Krylatov|Victor Zakharov|Tero Tuovinen,https://openalex.org/A5029315125|https://openalex.org/A5035075324|https://openalex.org/A5007361429,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-2743-3880|https://orcid.org/0000-0001-7787-3836,RU|RU|FI,Russian Academy of Sciences|St Petersburg University|St Petersburg University|University of Jyväskylä,https://openalex.org/I1313323035|https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I94722563,True|False|False,,1,https://openalex.org/I1313323035|https://openalex.org/I172901346,Topology Optimization of Road Networks,https://doi.org/10.1007/978-3-030-34102-2_6,,1.4658,False,en,False,closed,Springer tracts on transportation and traffic,https://openalex.org/S4210214898,2194-8119,book series,Transportation Planning and Optimization,2019-11-26,2019,book-chapter
https://openalex.org/W4313026208,Alexander Krylatov|Yulia E. Lonyagina|Anastasiya Raevskaya,https://openalex.org/A5029315125|https://openalex.org/A5007448041|https://openalex.org/A5061399562,https://orcid.org/0000-0002-6634-1313||https://orcid.org/0000-0002-6240-177X,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,1,https://openalex.org/I172901346,Competitive relocation of shortage supply in a distribution network,https://doi.org/10.1016/j.ifacol.2022.09.476,Russian Science Foundation,0.0915,False,en,True,diamond,IFAC-PapersOnLine,https://openalex.org/S2898405271,2405-8963,journal,Smart Grid Energy Management,2022-01-01,2022,article
https://openalex.org/W4319239169,Alexander Krylatov|Yulia E. Lonyagina|Anastasiya Raevskaya,https://openalex.org/A5029315125|https://openalex.org/A5007448041|https://openalex.org/A5061399562,https://orcid.org/0000-0002-6634-1313||https://orcid.org/0000-0002-6240-177X,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,1,https://openalex.org/I172901346,Competitive Supply Allocation in a Distribution Network Under Overproduction,https://doi.org/10.1007/978-3-031-24866-5_17,,0.6502,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Supply Chain and Inventory Management,2022-01-01,2022,book-chapter
https://openalex.org/W4391167752,Alexander Krylatov|Anastasiya Raevskaya,https://openalex.org/A5029315125|https://openalex.org/A5061399562,https://orcid.org/0000-0002-6634-1313|https://orcid.org/0000-0002-6240-177X,RU|RU,Institute of Applied Mathematical Research of the Karelian Research Centre of the Russian Academy of Sciences|Karelian Research Centre|St Petersburg University|St Petersburg University,https://openalex.org/I4387155910|https://openalex.org/I4210152247|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,1,https://openalex.org/I172901346|https://openalex.org/I4210152247|https://openalex.org/I4387155910,Competitive Resource Allocation Among Urban Congestion Areas in a Modern Big City,https://doi.org/10.1007/s40305-023-00530-z,,0.7134,False,en,False,closed,Journal of the Operations Research Society of China,https://openalex.org/S2764888454,2194-668X,journal,Transportation Planning and Optimization,2024-01-24,2024,article
https://openalex.org/W2907747785,Alexander Krylatov|Anastasiya P. Shirokolobova,https://openalex.org/A5029315125|https://openalex.org/A5112387383,https://orcid.org/0000-0002-6634-1313|,|RU,|St Petersburg University,|https://openalex.org/I172901346,True|False,,1,,Evolutionary optimization of the public transit network,https://doi.org/10.1145/3274856.3274863,,0.367,False,en,False,closed,,,,,Transportation Planning and Optimization,2018-11-01,2018,article
https://openalex.org/W3163324509,Anastasiya Raevskaya|Alexander Krylatov,https://openalex.org/A5061399562|https://openalex.org/A5029315125,https://orcid.org/0000-0002-6240-177X|https://orcid.org/0000-0002-6634-1313,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,1,https://openalex.org/I172901346,Non-linear optimization for continuous travel demand estimation,https://doi.org/10.21638/11701/spbu10.2021.104,Saint Petersburg State University|Russian Science Foundation,0.2272,False,en,True,diamond,Vestnik of Saint Petersburg University Applied Mathematics Computer Science Control Processes,https://openalex.org/S4210190943,1811-9905,journal,Transportation Planning and Optimization,2021-01-01,2021,article
https://openalex.org/W3184208980,Alexander Krylatov|Yulia E. Lonyagina,https://openalex.org/A5029315125|https://openalex.org/A5007448041,https://orcid.org/0000-0002-6634-1313|,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,1,https://openalex.org/I172901346,Equilibrium Commodity Flow Assignment in Simple Networks,https://doi.org/10.1007/978-3-030-77445-5_31,,1.3696,False,en,False,closed,Lecture notes in networks and systems,https://openalex.org/S4210169156,2367-3370,book series,Transportation Planning and Optimization,2021-01-01,2021,book-chapter
