id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W4390445460,Mikhail A. Grekov,https://openalex.org/A5000811161,https://orcid.org/0000-0003-4379-4456,RU,St Petersburg University,https://openalex.org/I172901346,True,,10,https://openalex.org/I172901346,Surface–dislocation interaction by various models of surface elasticity,https://doi.org/10.1016/j.ijengsci.2023.103989,Russian Science Foundation,1.7072,False,en,False,closed,International Journal of Engineering Science,https://openalex.org/S102630943,0020-7225,journal,Numerical methods in engineering,2023-12-30,2023,article
https://openalex.org/W4311781895,Mikhail A. Grekov|Aleksandra B. Vakaeva|Wolfgang H. Müller,https://openalex.org/A5000811161|https://openalex.org/A5012330698|https://openalex.org/A5101826468,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0003-0880-0726,RU|RU|DE,St Petersburg University|St Petersburg University|Technische Universität Berlin,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I4577782,True|False|False,,8,https://openalex.org/I172901346,Stress field around cylindrical nanopore by various models of surface elasticity,https://doi.org/10.1007/s00161-022-01168-7,Deutscher Akademischer Austauschdienst|Saint Petersburg State University|Russian Science Foundation,0.9172,False,en,False,closed,Continuum Mechanics and Thermodynamics,https://openalex.org/S60797522,0935-1175,journal,Numerical methods in engineering,2022-12-15,2022,article
https://openalex.org/W2017040675,Mikhail A. Grekov|Sergey A. Kostyrko,https://openalex.org/A5000811161|https://openalex.org/A5063936523,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3074-0969,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,27,https://openalex.org/I172901346,A multilayer film coating with slightly curved boundary,https://doi.org/10.1016/j.ijengsci.2014.12.001,Russian Foundation for Basic Research,4.0364,False,en,False,closed,International Journal of Engineering Science,https://openalex.org/S102630943,0020-7225,journal,Numerical methods in engineering,2014-12-30,2014,article
https://openalex.org/W1982878770,Yu. I. Vikulina|Mikhail A. Grekov|Sergey A. Kostyrko,https://openalex.org/A5071006992|https://openalex.org/A5000811161|https://openalex.org/A5063936523,|https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3074-0969,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,22,https://openalex.org/I172901346,Model of film coating with weakly curved surface,https://doi.org/10.3103/s0025654410060038,Russian Foundation for Basic Research,0.6776,False,en,False,closed,Mechanics of Solids,https://openalex.org/S101923274,0025-6544,journal,Fluid Dynamics and Thin Films,2010-12-01,2010,article
https://openalex.org/W2001585753,Yu. I. Vikulina|Mikhail A. Grekov,https://openalex.org/A5071006992|https://openalex.org/A5000811161,|https://orcid.org/0000-0003-4379-4456,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,17,https://openalex.org/I172901346,The stress state of planar surface of a nanometer-sized elastic body under periodic loading,https://doi.org/10.3103/s1063454112040085,,3.0575,False,en,False,closed,Vestnik St Petersburg University Mathematics,https://openalex.org/S4295686,1063-4541,journal,Composite Material Mechanics,2012-10-01,2012,article
https://openalex.org/W2772677499,Mikhail A. Grekov|Sergey A. Kostyrko|Aleksandra B. Vakaeva,https://openalex.org/A5000811161|https://openalex.org/A5063936523|https://openalex.org/A5012330698,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3074-0969|https://orcid.org/0000-0002-0925-1143,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,14,https://openalex.org/I172901346,The model of surface nanorelief within continuum mechanics,https://doi.org/10.1063/1.5013743,Russian Foundation for Basic Research,1.8302,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Composite Material Mechanics,2017-01-01,2017,article
https://openalex.org/W2954283500,Sergey A. Kostyrko|Mikhail A. Grekov,https://openalex.org/A5063936523|https://openalex.org/A5000811161,https://orcid.org/0000-0003-3074-0969|https://orcid.org/0000-0003-4379-4456,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,13,https://openalex.org/I172901346,Elastic field at a rugous interface of a bimaterial with surface effects,https://doi.org/10.1016/j.engfracmech.2019.106507,Russian Foundation for Basic Research,1.8229,False,en,False,closed,Engineering Fracture Mechanics,https://openalex.org/S17983605,0013-7944,journal,Composite Material Mechanics,2019-06-06,2019,article
https://openalex.org/W1483338205,Mikhail A. Grekov|Sergey A. Kostyrko,https://openalex.org/A5000811161|https://openalex.org/A5063936523,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3074-0969,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,10,https://openalex.org/I172901346,Surface defect formation in nanosized film coatings due to diffusion,https://doi.org/10.1109/polyakhov.2015.7106732,Russian Foundation for Basic Research,3.4741,False,en,False,closed,,,,,Composite Material Mechanics,2015-02-01,2015,article
https://openalex.org/W4394991480,Mikhail A. Grekov|А. О. Бочкарев,https://openalex.org/A5000811161|https://openalex.org/A5034394706,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0002-5908-3045,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,6,https://openalex.org/I172901346,Buckling of a stretched nanoplate with a nanohole incorporating surface energy,https://doi.org/10.1016/j.ijengsci.2024.104075,Russian Science Foundation,0.7286,False,en,False,closed,International Journal of Engineering Science,https://openalex.org/S102630943,0020-7225,journal,Nonlocal and gradient elasticity in micro/nano structures,2024-04-21,2024,article
https://openalex.org/W2128959535,E. A. Bashkankova|Aleksandra B. Vakaeva|Mikhail A. Grekov,https://openalex.org/A5083533646|https://openalex.org/A5012330698|https://openalex.org/A5000811161,|https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0003-4379-4456,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,,15,https://openalex.org/I172901346,Perturbation method in the problem on a nearly circular hole in an elastic plane,https://doi.org/10.3103/s0025654415020090,Russian Foundation for Basic Research,2.4319,False,en,False,closed,Mechanics of Solids,https://openalex.org/S101923274,0025-6544,journal,Numerical methods in engineering,2015-03-01,2015,article
https://openalex.org/W2601164531,Mikhail A. Grekov|Aleksandra B. Vakaeva,https://openalex.org/A5000811161|https://openalex.org/A5012330698,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0002-0925-1143,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,11,https://openalex.org/I172901346,EFFECT OF NANOSIZED ASPERITIES AT THE SURFACE OF A NANOHOLE,https://doi.org/10.7712/100016.2382.7929,Russian Foundation for Basic Research,1.108,False,en,True,gold,,,,,Carbon Nanotubes in Composites,2016-01-01,2016,article
https://openalex.org/W2187029373,А. О. Бочкарев|Mikhail A. Grekov,https://openalex.org/A5034394706|https://openalex.org/A5000811161,https://orcid.org/0000-0002-5908-3045|https://orcid.org/0000-0003-4379-4456,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,9,https://openalex.org/I172901346,The influence of the surface stress on the local buckling of a plate with a circular nanohole,https://doi.org/10.1109/scp.2015.7342150,Russian Foundation for Basic Research,2.0845,False,en,False,closed,,,,,Composite Material Mechanics,2015-10-01,2015,article
https://openalex.org/W2927348167,Aleksandra B. Vakaeva|S.A. Krasnitckii|A. M. Smirnov|Mikhail A. Grekov|M. Yu. Gutkin,https://openalex.org/A5012330698|https://openalex.org/A5062726864|https://openalex.org/A5069531694|https://openalex.org/A5000811161|https://openalex.org/A5073710486,https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0003-4363-8242|https://orcid.org/0000-0002-7962-6481|https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-0727-6352,RU|RU|RU|RU|RU,St Petersburg University|ITMO University|Institute of Problems of Mechanical Engineering|ITMO University|St Petersburg University|ITMO University|Institute of Problems of Mechanical Engineering|Peter the Great St. Petersburg Polytechnic University,https://openalex.org/I172901346|https://openalex.org/I173089394|https://openalex.org/I4210142628|https://openalex.org/I173089394|https://openalex.org/I172901346|https://openalex.org/I173089394|https://openalex.org/I4210142628|https://openalex.org/I212220629,False|False|False|False|True,cc-by-nc-nd,9,https://openalex.org/I173089394|https://openalex.org/I212220629|https://openalex.org/I4210142628,Stress Concentration and Distribution at Triple Junction Pores of Three-Fold Symmetry in Ceramics,https://doi.org/10.1515/rams-2018-0048,Russian Foundation for Basic Research|Russian Science Foundation,0.786,False,en,True,hybrid,REVIEWS ON ADVANCED MATERIALS SCIENCE,https://openalex.org/S65777331,1605-8127,journal,Numerical methods in engineering,2018-06-01,2018,article
https://openalex.org/W2188025244,Aleksandra B. Vakaeva|Mikhail A. Grekov,https://openalex.org/A5012330698|https://openalex.org/A5000811161,https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0003-4379-4456,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,7,https://openalex.org/I172901346,Effect of surface stresses in an elastic body with a curvilinear nanohole,https://doi.org/10.1109/scp.2015.7342166,Russian Foundation for Basic Research,2.0845,False,en,False,closed,,,,,Composite Material Mechanics,2015-10-01,2015,article
https://openalex.org/W2800781879,Sergey A. Kostyrko|Mikhail A. Grekov|Holm Altenbach,https://openalex.org/A5063936523|https://openalex.org/A5000811161|https://openalex.org/A5047003629,https://orcid.org/0000-0003-3074-0969|https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3502-9324,RU|RU|DE,St Petersburg University|St Petersburg University|Otto-von-Guericke University Magdeburg,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I95793202,True|False|False,,4,https://openalex.org/I172901346,A model of nanosized thin film coating with sinusoidal interface,https://doi.org/10.1063/1.5034692,,0.7771,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Numerical methods in engineering,2018-01-01,2018,article
https://openalex.org/W4312850557,Sergey A. Kostyrko|Mikhail A. Grekov|Holm Altenbach,https://openalex.org/A5063936523|https://openalex.org/A5000811161|https://openalex.org/A5047003629,https://orcid.org/0000-0003-3074-0969|https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3502-9324,RU|RU|DE,St Petersburg University|St Petersburg University|Otto-von-Guericke University Magdeburg,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I95793202,True|False|False,,4,https://openalex.org/I172901346,Stress Distribution at the Wavy Surface of a Solid Incorporating Surface Stresses and Surface Tension,https://doi.org/10.1007/978-3-031-18393-5_10,,5.1291,False,en,False,closed,Advanced structured materials,https://openalex.org/S4210187541,1869-8433,book series,Numerical methods in engineering,2022-01-01,2022,book-chapter
https://openalex.org/W2737645255,Mikhail A. Grekov,https://openalex.org/A5000811161,https://orcid.org/0000-0003-4379-4456,RU,St Petersburg University,https://openalex.org/I172901346,True,,3,https://openalex.org/I172901346,Mathematical models of boundary value problems in nanomechanics,https://doi.org/10.1063/1.4992351,Russian Foundation for Basic Research,0.6863,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Numerical methods in engineering,2017-01-01,2017,article
https://openalex.org/W2801229330,Aleksandra B. Vakaeva|Mikhail A. Grekov,https://openalex.org/A5012330698|https://openalex.org/A5000811161,https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0003-4379-4456,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,8,https://openalex.org/I172901346,Effect of interfacial stresses in an elastic body with a nanoinclusion,https://doi.org/10.1063/1.5034711,Russian Foundation for Basic Research,0.9713,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Composite Material Mechanics,2018-01-01,2018,article
https://openalex.org/W2077914172,Mikhail A. Grekov,https://openalex.org/A5000811161,https://orcid.org/0000-0003-4379-4456,RU,St Petersburg University,https://openalex.org/I172901346,True,,6,https://openalex.org/I172901346,Joint deformation of a circular inclusion and a matrix,https://doi.org/10.3103/s1063454110020081,Russian Foundation for Basic Research,0.0,False,en,False,closed,Vestnik St Petersburg University Mathematics,https://openalex.org/S4295686,1063-4541,journal,Elasticity and Wave Propagation,2010-05-27,2010,article
https://openalex.org/W2921063461,Mikhail A. Grekov,https://openalex.org/A5000811161,https://orcid.org/0000-0003-4379-4456,RU,St Petersburg University,https://openalex.org/I172901346,True,,5,https://openalex.org/I172901346,Fundamental Solution for the Generalized Plane Stress of a Nanoplate,https://doi.org/10.1007/978-3-030-13307-8_12,Russian Foundation for Basic Research,3.5966,False,en,False,closed,Advanced structured materials,https://openalex.org/S4210187541,1869-8433,book series,Composite Material Mechanics,2019-01-01,2019,book-chapter
https://openalex.org/W3023468408,Aleksandra B. Vakaeva|S.A. Krasnitckii|Mikhail A. Grekov|M. Yu. Gutkin,https://openalex.org/A5012330698|https://openalex.org/A5062726864|https://openalex.org/A5000811161|https://openalex.org/A5073710486,https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0003-4363-8242|https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-0727-6352,RU|RU|RU|RU,St Petersburg University|Peter the Great St. Petersburg Polytechnic University|Institute of Problems of Mechanical Engineering|ITMO University|St Petersburg University|Peter the Great St. Petersburg Polytechnic University|Institute of Problems of Mechanical Engineering|ITMO University,https://openalex.org/I172901346|https://openalex.org/I212220629|https://openalex.org/I4210142628|https://openalex.org/I173089394|https://openalex.org/I172901346|https://openalex.org/I212220629|https://openalex.org/I4210142628|https://openalex.org/I173089394,True|False|False|False,,5,https://openalex.org/I172901346,Stress field in ceramic material containing threefold symmetry inhomogeneity,https://doi.org/10.1007/s10853-020-04675-7,Russian Foundation for Basic Research|Russian Science Foundation,0.6036,False,en,False,closed,Journal of Materials Science,https://openalex.org/S26125866,0022-2461,journal,Composite Material Mechanics,2020-05-07,2020,article
https://openalex.org/W11102902,Mikhail A. Grekov|Anna A. Yazovskaya,https://openalex.org/A5000811161|https://openalex.org/A5074897581,https://orcid.org/0000-0003-4379-4456|,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,4,https://openalex.org/I172901346,Surface Stress in an Elastic Plane with a Nearly Circular Hole,https://doi.org/10.1007/978-3-642-35783-1_7,,5.0969,False,en,False,closed,Advanced structured materials,https://openalex.org/S4210187541,1869-8433,book series,Numerical methods in engineering,2013-01-01,2013,book-chapter
https://openalex.org/W2247887368,Mikhail A. Grekov|Sergey A. Kostyrko,https://openalex.org/A5000811161|https://openalex.org/A5063936523,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3074-0969,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,4,https://openalex.org/I172901346,Morphological Evolution in Heteroepitaxial Thin Film Structures at the Nanoscale,https://doi.org/10.4028/www.scientific.net/ddf.364.112,,0.6948,False,en,False,closed,"Defect and diffusion forum/Diffusion and defect data, solid state data. Part A, Defect and diffusion forum",https://openalex.org/S82754758,1012-0386,journal,Composite Material Mechanics,2015-06-01,2015,article
https://openalex.org/W2035804940,Mikhail A. Grekov|Н. Ф. Морозов|Anna A. Yazovskaya,https://openalex.org/A5000811161|https://openalex.org/A5091716956|https://openalex.org/A5074897581,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0003-3890-522X|,RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False,cc-by-nc-nd,3,https://openalex.org/I172901346,Effect of Surface Stress on Strength of a Plate with Elliptical and Triangular Nanoscale Holes,https://doi.org/10.1016/j.mspro.2014.06.269,Russian Foundation for Basic Research,0.7876077,False,en,True,diamond,Procedia Materials Science,https://openalex.org/S2898151498,2211-8128,journal,Composite Material Mechanics,2014-01-01,2014,article
https://openalex.org/W2802594777,Mikhail A. Grekov|Tatiana Sergeeva,https://openalex.org/A5000811161|https://openalex.org/A5023600291,https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0002-8355-1080,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,3,https://openalex.org/I172901346,Periodic green functions for two-component medium with interface stresses at the planar interface,https://doi.org/10.1063/1.5034689,,0.3885,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Composite Material Mechanics,2018-01-01,2018,article
https://openalex.org/W2963919324,Aleksandra B. Vakaeva|Gleb M. Shuvalov|Sergey A. Kostyrko|Mikhail A. Grekov,https://openalex.org/A5012330698|https://openalex.org/A5053417351|https://openalex.org/A5063936523|https://openalex.org/A5000811161,https://orcid.org/0000-0002-0925-1143|https://orcid.org/0000-0002-9039-4888|https://orcid.org/0000-0003-3074-0969|https://orcid.org/0000-0003-4379-4456,RU|RU|RU|RU,St Petersburg University|St Petersburg University|St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I172901346,True|False|False|False,,2,https://openalex.org/I172901346,The finite element modeling of an elastic body with a nanometer surface relief,https://doi.org/10.1063/1.5114300,Russian Science Foundation,0.3612,False,en,False,closed,AIP conference proceedings,https://openalex.org/S2764696622,0094-243X,journal,Composite Material Mechanics,2019-01-01,2019,article
https://openalex.org/W109634732,Mikhail A. Grekov|Yulia I. Vikulina,https://openalex.org/A5000811161|https://openalex.org/A5063726813,https://orcid.org/0000-0003-4379-4456|,RU|RU,St Petersburg University|St Petersburg University,https://openalex.org/I172901346|https://openalex.org/I172901346,True|False,,1,https://openalex.org/I172901346,Effect of a Type of Loading on Stresses at a Planar Boundary of a Nanomaterial,https://doi.org/10.1007/978-3-642-35783-1_6,,0.0,False,en,False,closed,Advanced structured materials,https://openalex.org/S4210187541,1869-8433,book series,Composite Material Mechanics,2013-01-01,2013,book-chapter
https://openalex.org/W4226519378,Sergey A. Kostyrko|Mikhail A. Grekov|Takayuki Kitamura,https://openalex.org/A5063936523|https://openalex.org/A5000811161|https://openalex.org/A5022753277,https://orcid.org/0000-0003-3074-0969|https://orcid.org/0000-0003-4379-4456|https://orcid.org/0000-0002-8625-1630,RU|RU|JP,St Petersburg University|St Petersburg University|Kyoto Katsura Hospital|Kyoto University,https://openalex.org/I172901346|https://openalex.org/I172901346|https://openalex.org/I4210140509|https://openalex.org/I22299242,True|False|False,,1,https://openalex.org/I172901346,Interaction of Misfit Dislocations with Perturbated Surface in Epitaxial Thin Film,https://doi.org/10.1007/978-3-030-87966-2_100,,1.2823,False,en,False,closed,Lecture notes in control and information sciences - proceedings,https://openalex.org/S4210195311,2522-5383,book series,Composite Material Mechanics,2022-01-01,2022,book-chapter
https://openalex.org/W1999906505,Mikhail A. Grekov,https://openalex.org/A5000811161,https://orcid.org/0000-0003-4379-4456,RU,St Petersburg University,https://openalex.org/I172901346,True,,0,https://openalex.org/I172901346,A Model of Fracture Under Biaxial Loading,https://doi.org/10.1115/omae2002-28534,,0.0,False,en,False,closed,,,,,Material Properties and Failure Mechanisms,2002-01-01,2002,article
https://openalex.org/W2138477988,Mikhail A. Grekov,https://openalex.org/A5000811161,https://orcid.org/0000-0003-4379-4456,RU,St Petersburg University,https://openalex.org/I172901346,True,,0,https://openalex.org/I172901346,An Application of a Boundary Perturbation Method to Some Problems of Elasticity,https://doi.org/10.1007/1-4020-5370-3_67,,0.0,False,en,False,closed,,,,,Advanced Mathematical Modeling in Engineering,2008-05-23,2008,book-chapter
